time_ms,subject_id,event,Fp1,Fp2,F3,F4,C3,C4,O1,O2
3024.000000,3,Task,1.754782,12.099170,-2.694742,-9.229087,-1.013055,-12.116995,11.971632,-2.713681
3028.000000,3,Task,-3.379252,14.223147,-2.328380,-9.612973,-5.038360,-8.135201,16.652514,-3.524178
3032.000000,3,Task,-8.210748,15.888424,4.647478,-14.818304,3.078589,-6.478667,12.507263,-3.030249
3036.000000,3,Task,-8.221929,14.035663,4.320896,-16.414920,0.398753,-6.162787,16.501642,-4.215851
3040.000000,3,Task,-13.081649,8.888730,3.198794,-13.155413,1.833936,-4.436252,10.188383,-6.205619
3044.000000,3,Task,-11.987940,5.969102,4.012512,-14.326134,7.302622,2.396168,3.293627,-4.407557
3048.000000,3,Task,-15.850893,0.117630,1.011993,-11.592245,8.115324,4.822485,1.436144,-1.846716
3052.000000,3,Task,-9.996068,6.093088,-4.263477,-5.977238,17.568014,11.003550,0.140165,3.746582
3056.000000,3,Task,-16.289090,5.485971,0.186140,-8.556097,12.105839,14.291964,1.786003,8.719670
3060.000000,3,Task,-7.563349,6.943686,-1.824723,-8.011572,14.490446,8.711774,2.534529,5.646618
3064.000000,3,Task,-8.400600,12.295439,0.143982,-9.731506,12.490690,16.017654,-0.202978,7.635140
3068.000000,3,Task,-6.120834,11.493928,0.295279,-6.635613,6.589868,10.231338,-0.126693,9.097182
3072.000000,3,Task,-3.284513,13.113284,-3.133992,-1.259851,10.312310,5.615706,2.756195,2.181916
3076.000000,3,Task,-5.539250,4.618537,3.866257,-3.224870,1.470730,2.005239,-5.975312,0.857210
3080.000000,3,Task,-6.798255,5.234558,6.955752,-8.074423,-0.180565,-0.020601,-7.243690,-5.976898
3084.000000,3,Task,-4.474465,1.833222,4.581669,-8.921902,-7.496887,0.021971,-1.954172,-0.009525
3088.000000,3,Task,-9.101773,2.271544,8.472285,-9.062634,-4.639582,5.318147,-4.954644,-4.936720
3092.000000,3,Task,-8.075042,-1.054255,7.678700,-3.216144,-3.318351,1.256800,-3.063799,-4.812657
3096.000000,3,Task,-7.943331,-1.001791,2.719761,1.665687,-0.943473,10.149331,-2.349493,0.085688
3100.000000,3,Task,-1.407793,-4.126739,-0.572931,4.110805,0.700227,4.789330,-10.051859,-2.059091
3104.000000,3,Task,0.891805,-8.238842,1.779583,6.794590,-0.900839,6.885425,-3.476736,-4.966672
3108.000000,3,Task,1.131502,-8.213378,-6.008244,7.543659,-5.866006,3.809022,-2.373085,-0.533541
3112.000000,3,Task,10.473007,-7.921667,-1.506742,13.650700,-1.342298,7.966004,-3.148382,1.989462
3116.000000,3,Task,3.687021,0.440146,-1.326522,8.087055,-1.968698,3.274647,2.483209,-0.265871
3120.000000,3,Task,9.385047,6.432397,0.083345,6.871238,-4.687751,2.531707,6.149443,-0.334812
3124.000000,3,Task,11.823487,5.484799,4.581865,1.481587,-8.890852,-0.469822,8.251698,2.462144
3128.000000,3,Task,10.364358,0.967768,5.248702,1.736067,-7.113669,-8.736462,4.125180,0.469637
3132.000000,3,Task,5.746408,0.162163,5.280235,-1.103540,-6.046183,-7.375706,5.711106,-3.821513
3136.000000,3,Task,1.320161,2.960109,7.201373,0.078142,-8.590432,-6.919577,1.693232,-1.230133
3140.000000,3,Task,-0.499052,-3.868045,5.785033,-2.527076,-4.389465,-4.294166,-2.466326,2.515312
3144.000000,3,Task,-5.395514,-1.202257,7.101175,-3.749660,-0.771559,4.298530,-3.199729,4.628469
3148.000000,3,Task,-2.403289,-2.057238,2.734588,-5.387910,0.903961,6.121414,-1.868719,6.944104
3152.000000,3,Task,-2.562940,-0.153743,2.425754,-0.017419,10.068259,6.850419,-5.041794,7.890852
3156.000000,3,Task,0.051817,2.761026,-5.474357,0.586819,9.861118,3.661227,-6.029348,10.386684
3160.000000,3,Task,3.774847,3.940384,-10.697063,4.504066,10.739400,1.693614,-7.378184,8.080113
3164.000000,3,Task,5.556735,3.302627,-7.632601,4.873510,8.730310,-1.234188,-9.776544,6.974214
3168.000000,3,Task,5.929764,8.977056,-8.657409,0.227948,8.126582,0.511081,-5.661303,6.626492
3172.000000,3,Task,2.375959,12.194534,-3.175167,-2.224439,3.058402,-3.358707,-2.562634,6.753512
3176.000000,3,Task,1.192662,14.069256,-2.748712,-6.628076,4.889178,-10.073858,-0.523900,-2.095209
3180.000000,3,Task,2.415729,11.518464,-0.232600,-8.035811,-0.200472,-9.169587,0.729882,-3.557187
3184.000000,3,Task,-3.299881,10.043028,-3.149204,-7.710482,5.751608,-11.213168,-3.788788,-6.259638
3188.000000,3,Task,-4.064434,0.505280,-4.162275,-5.617019,-1.762620,-9.699422,-1.481071,-9.574415
3192.000000,3,Task,-6.243303,-0.450275,-5.516484,-0.236115,2.114379,-9.405570,-4.818373,-7.272741
3196.000000,3,Task,-9.365556,-3.165989,-14.417165,-2.542544,0.358825,-6.257143,-3.781863,-10.206076
3200.000000,3,Task,-5.681266,-2.110596,-13.645973,-0.582775,-2.741459,-2.211827,-5.115717,-7.080384
3204.000000,3,Task,-4.710625,0.049249,-11.703894,2.657869,4.322769,1.718865,-1.186029,-6.438581
3208.000000,3,Task,-3.472247,-3.427515,-17.118185,4.672977,6.509833,-0.773237,5.790176,-5.094642
3212.000000,3,Task,0.271274,0.599958,-17.903410,12.169732,8.054327,-3.532819,4.196941,-8.306435
3216.000000,3,Task,5.955072,0.216497,-15.912715,8.996654,3.247150,-4.579667,4.990501,-11.702359
3220.000000,3,Task,8.274310,3.694050,-13.932088,4.539486,0.450650,-9.059741,7.538395,-6.854791
3224.000000,3,Task,5.198364,4.505332,-8.198570,-1.921404,-2.551340,-17.264588,9.392682,-10.485745
3228.000000,3,Task,6.474736,-0.364938,-6.161048,-0.627529,-6.983931,-9.732656,8.485599,-9.523017
3232.000000,3,Task,-2.373778,3.401889,2.203552,-6.273456,-7.479909,-5.749113,4.515041,-9.608622
3236.000000,3,Task,-4.479396,7.266803,1.311337,-7.463393,-4.011857,-2.795985,3.099128,-5.181675
3240.000000,3,Task,-0.632495,-2.865193,4.864872,-6.486844,1.233918,0.505609,4.084745,-11.251155
3244.000000,3,Task,-2.706786,-7.898863,4.317924,-4.114385,-1.017879,-2.277941,-2.228117,-7.352763
3248.000000,3,Task,-1.467865,-9.796806,5.162225,1.044930,0.990995,3.312237,-10.544294,-4.415032
3252.000000,3,Task,-1.580163,-8.665890,2.418341,3.061081,0.184753,8.526072,-9.954867,0.765274
3256.000000,3,Task,-3.490903,-5.514212,-0.341085,5.545926,2.696380,9.101543,-6.434469,6.293985
3260.000000,3,Task,-0.315445,-2.593213,-1.786356,9.827067,4.293244,10.270478,-9.812790,10.737534
3264.000000,3,Task,6.619168,-5.809486,-0.073876,6.351850,-1.544919,8.204913,-10.743590,9.454166
3268.000000,3,Task,6.960112,-0.508395,0.344085,11.408254,-0.227187,5.591580,-12.025098,10.600827
3272.000000,3,Task,9.441895,-3.062299,-1.925903,8.432915,-0.358940,2.778556,-10.673231,10.477213
3276.000000,3,Task,6.497388,-4.561643,1.667677,7.683816,-7.604032,-5.497417,-9.469082,3.340803
3280.000000,3,Task,8.231981,-6.808525,4.827017,0.698060,-12.558443,-7.023297,-7.838491,2.611468
3284.000000,3,Task,8.413860,-6.776276,8.208199,5.172329,-15.469743,-4.015532,-9.205850,1.424601
3288.000000,3,Task,2.816890,-10.595734,5.909114,0.707901,-13.000016,-2.217476,-9.817497,1.010195
3292.000000,3,Task,-1.044936,-7.904869,6.465294,6.300434,-11.429432,3.211213,-10.005306,-2.145913
3296.000000,3,Task,8.588442,-12.634253,4.683007,3.460083,-6.288298,-3.123875,-11.927254,-0.145514
3300.000000,3,Task,6.532732,-12.881802,-0.020594,10.539065,-7.422863,-2.228243,-10.342007,-2.672589
3304.000000,3,Task,10.391299,-14.359248,-5.547700,14.644142,-6.106746,-4.851904,-12.335854,0.089054
3308.000000,3,Task,11.878016,-15.577892,-7.800679,14.827329,-7.188947,-4.458421,-3.967943,1.438096
3312.000000,3,Task,13.413262,-10.689292,-9.269043,12.316484,-7.059035,-6.809512,-0.764402,1.537805
3316.000000,3,Task,13.838070,-2.191799,-5.985610,11.182478,-11.723029,-6.623818,3.194360,4.589764
3320.000000,3,Task,14.188775,-2.471818,-7.775527,8.348183,-8.842082,-12.585852,3.905412,1.673331
3324.000000,3,Task,14.758090,2.007426,-3.839672,0.809432,-8.011973,-12.601616,8.977661,1.278471
3328.000000,3,Task,11.271866,0.631854,-1.642417,2.645421,-15.099761,-12.579231,7.699029,-3.698199
3332.000000,3,Task,6.362936,-0.048351,1.326599,1.726369,-9.493152,-14.582367,7.593362,-5.636721
3336.000000,3,Task,2.743177,0.603569,4.345964,-1.601911,-8.061895,-14.623712,4.432963,0.638061
3340.000000,3,Task,1.659991,1.773141,4.105409,-6.994359,-5.749727,-5.947571,4.584500,1.598950
3344.000000,3,Task,-7.194157,0.251490,2.102211,-9.433180,-0.881754,-5.430948,-3.091752,3.465965
3348.000000,3,Task,-9.296429,-2.530811,2.597669,-6.346331,6.048286,3.770498,1.341845,3.879543
3352.000000,3,Task,-5.286757,1.730400,-2.780973,-4.652522,7.181840,0.462174,1.657660,5.519066
3356.000000,3,Task,-0.718374,4.299651,-5.842501,1.295078,11.357922,1.613075,-1.280109,4.777792
3360.000000,3,Task,-1.403448,2.477876,-9.862044,4.660340,9.628035,-2.464148,-3.213566,6.223156
3364.000000,3,Task,-1.332303,4.066365,-8.929929,-3.164418,8.916836,-0.829681,-0.514043,6.597032
3368.000000,3,Task,-0.030124,5.714056,-8.157302,-2.249891,3.829391,0.764095,-4.034135,4.449874
3372.000000,3,Task,-2.181136,12.058091,0.292261,-5.766010,5.351903,-3.893500,-2.023143,7.481061
3376.000000,3,Task,-0.188462,9.107849,0.046346,-12.052435,2.528059,-1.924310,1.573233,-2.437311
3380.000000,3,Task,-0.818836,8.360937,0.072356,-8.495030,-1.257062,-6.750471,2.544281,-0.137170
3384.000000,3,Task,-6.514937,2.558746,2.837225,-8.821970,-3.180721,-8.160619,-0.164915,-5.645970
3388.000000,3,Task,-8.212358,1.254376,5.703115,-4.527851,-2.777895,-2.755909,-0.137695,-7.500014
3392.000000,3,Task,-14.254685,-6.084080,2.273390,-1.891818,-4.550394,-5.021197,-0.468883,-13.770357
3396.000000,3,Task,-9.483496,-7.479398,-0.868458,-1.838455,-3.588764,-4.213332,-4.714334,-8.307231
3400.000000,3,Task,-10.417149,-7.207841,-1.815548,0.680641,-6.018296,0.014812,-1.150388,-7.099236
3404.000000,3,Task,-2.032570,-5.818709,-0.346568,-1.739553,0.350801,7.604603,1.449268,0.246036
3408.000000,3,Task,-2.942761,-5.490227,-3.555226,3.967878,-2.097377,4.692244,4.075367,-1.999903
3412.000000,3,Task,1.836530,-3.165384,-2.209219,9.618024,0.860064,2.930039,3.814322,-4.355666
3416.000000,3,Task,4.736775,-6.038035,0.169668,9.731473,-6.867051,-1.243602,4.744135,-0.758565
3420.000000,3,Task,7.663778,-0.454451,-1.827175,5.288162,-7.982027,-0.382174,5.872222,-0.099724
3424.000000,3,Task,8.521154,-0.595008,3.207491,2.187054,-6.965722,-1.292651,8.854887,-0.062592
3428.000000,3,Task,-1.960222,0.147250,6.227802,-4.406649,-11.967692,0.475657,4.551807,0.388667
3432.000000,3,Task,1.297982,-3.926600,15.904626,-2.360390,-8.870964,1.674656,8.832554,3.946361
3436.000000,3,Task,-6.231259,0.427776,16.134243,-4.481717,-9.730320,0.956062,3.764053,1.620106
3440.000000,3,Task,-3.005706,-3.890333,11.943742,-5.362629,-7.231291,1.327121,2.876217,4.988478
3444.000000,3,Task,-4.987218,-7.259531,14.737877,-2.692744,-1.921074,3.458332,-3.425157,6.874477
3448.000000,3,Task,-6.089488,-7.631324,11.358686,0.152499,-1.377810,9.734761,-4.473854,8.913451
3452.000000,3,Task,-7.633812,-3.846562,8.958190,2.255594,-0.280590,10.628034,-4.988242,11.933886
3456.000000,3,Task,-3.084005,0.881145,6.322069,0.672492,4.703780,14.492418,-12.430602,14.181086
3460.000000,3,Task,-1.874649,3.451924,7.099893,1.919587,5.446752,12.261416,-7.615039,16.685521
3464.000000,3,Task,3.525410,3.934918,4.597755,4.395040,5.428474,11.776118,-4.693347,19.991602
3468.000000,3,Task,6.259735,9.612179,5.952957,2.947589,1.498085,9.668366,-4.766854,14.327040
3472.000000,3,Task,5.188501,10.406321,6.137658,0.736581,-5.695831,4.871503,-6.947390,11.532813
3476.000000,3,Task,5.988799,7.418409,4.246276,-1.139681,-3.701480,-4.242838,-3.879144,9.537632
3480.000000,3,Task,1.916619,2.477820,5.271175,-3.692268,-6.335413,-4.089156,-7.069395,2.239689
3484.000000,3,Task,-3.336021,3.362115,12.093369,-4.530154,-9.625302,-7.172933,-0.954537,1.603820
3488.000000,3,Task,-4.312198,0.151155,12.202721,-7.696861,-7.993236,-3.617598,-2.817786,-0.991895
3492.000000,3,Task,-4.709206,3.093816,5.580561,-10.513850,-1.952109,-0.351952,-1.385380,6.201193
3496.000000,3,Task,-3.912604,2.907500,2.466258,-5.826864,-2.017872,0.445838,2.257920,-0.171431
3500.000000,3,Task,-7.341077,-2.559705,-1.439028,-2.709705,1.051337,-2.787087,-2.379493,0.055256
3504.000000,3,Task,-2.131543,1.771888,-4.983795,2.775110,3.090905,-3.035463,-1.111974,2.580530
3508.000000,3,Task,0.586317,2.214126,-7.048316,-0.296628,3.473606,-2.423103,4.281605,-3.806259
3512.000000,3,Task,-4.552422,2.639243,-9.806832,3.119825,6.740134,0.289605,9.769158,-0.201447
3516.000000,3,Task,-1.483807,11.719863,-9.864972,1.299724,1.563697,-2.677417,11.737658,-0.956789
3520.000000,3,Task,-1.477801,10.972809,-4.690218,-3.984150,4.931879,-4.326666,12.481376,-1.675133
3524.000000,3,Task,0.771840,19.495231,-3.957040,-12.528746,2.004241,-6.304579,17.142741,-3.066611
3528.000000,3,Task,4.015651,11.823440,0.364864,-11.614958,3.115122,-7.236467,16.402708,-2.419181
3532.000000,3,Task,-5.858560,10.808432,1.336087,-11.840461,3.867533,-8.572052,13.700772,-5.324391
3536.000000,3,Task,-10.898169,9.879018,5.437257,-14.725271,6.725384,-5.616967,11.609557,-3.006412
3540.000000,3,Task,-10.390739,9.236655,6.900807,-18.070049,1.093105,-0.472744,10.674746,-4.242171
3544.000000,3,Task,-17.418184,7.121653,7.194004,-18.636387,6.098585,1.691806,6.798936,-2.286535
3548.000000,3,Task,-19.871233,4.696138,4.151561,-14.597763,11.184796,11.609968,6.088088,4.521810
3552.000000,3,Task,-20.016084,8.322491,-0.233007,-11.420690,11.652016,12.483866,4.257282,3.293325
3556.000000,3,Task,-10.673000,6.864023,-0.367142,-6.779261,13.481838,11.300106,1.478462,5.134311
3560.000000,3,Task,-11.444539,6.286469,-3.949579,-2.380284,12.343898,7.856843,-2.113129,5.670645
3564.000000,3,Task,-7.667763,10.816889,-6.160476,-8.081666,8.422849,8.684680,-1.840620,6.095204
3568.000000,3,Task,-6.628750,8.434999,-2.276013,-7.809800,7.032236,8.696864,0.647519,4.343951
3572.000000,3,Task,-6.796873,10.761466,-0.003290,-7.185733,6.516731,3.037341,-1.501743,5.533598
3576.000000,3,Task,-10.890969,12.306588,2.857033,-8.524097,1.520657,5.190795,-2.498070,0.754483
3580.000000,3,Task,-8.625253,10.454187,6.334912,-9.304276,0.456419,2.857718,0.471271,-1.821116
3584.000000,3,Task,-5.687149,5.000872,5.794121,-6.530771,-1.213360,3.114888,-4.462179,-3.326571
3588.000000,3,Task,-10.429607,-5.618520,3.693543,-4.276833,0.310959,1.988539,-4.229842,-6.227450
3592.000000,3,Task,-7.475488,-5.421859,7.827967,2.559621,-0.879979,3.323533,-9.841215,-7.754098
3596.000000,3,Task,-11.853604,-7.656416,2.131035,-0.592907,-2.027094,6.029489,-8.357919,-3.278974
3600.000000,3,Task,-8.052035,-9.839043,3.004826,2.973141,0.569857,5.425706,-5.144709,-2.370987
3604.000000,3,Task,-4.977649,-9.354502,-2.316674,4.391081,-1.748632,9.458483,-3.920135,-3.458501
3608.000000,3,Task,2.173017,-2.988526,-4.203446,8.213550,1.648353,10.048413,0.540575,1.810413
3612.000000,3,Task,4.345360,-3.084214,-6.254338,10.824130,0.351191,2.869316,3.439711,1.956641
3616.000000,3,Task,10.685197,-3.048716,-7.659022,13.868947,-2.637608,0.132485,2.658723,-0.386100
3620.000000,3,Task,13.013335,-0.467670,-6.099967,10.200924,-2.960401,-4.522338,3.388710,-0.914219
3624.000000,3,Task,8.949379,2.363450,-1.825983,2.586663,-7.724084,-5.502888,4.295688,1.040130
3628.000000,3,Task,5.819850,2.715939,6.129789,2.793343,-9.904978,-1.954847,5.687226,-3.577732
3632.000000,3,Task,0.510755,5.936779,6.179969,-1.724642,-7.834521,-5.183313,8.465313,2.893262
3636.000000,3,Task,-2.002748,3.516170,4.483926,-4.809943,-4.946369,-3.571564,5.997865,-3.362254
3640.000000,3,Task,-2.867767,1.897595,8.382755,-2.280823,-2.036365,-5.155167,0.576445,0.034156
3644.000000,3,Task,-0.948183,-3.026640,4.813323,-3.403862,-2.411035,-0.806041,0.552871,-1.438876
3648.000000,3,Task,-3.994988,-1.512342,5.272907,0.461960,2.546847,-1.233650,-1.821691,7.121543
3652.000000,3,Task,-3.344875,0.981073,-1.453819,-0.734339,5.943435,5.076369,-6.001716,6.562667
3656.000000,3,Task,-4.295533,1.486765,-1.045765,2.911903,8.249703,7.974605,-7.781580,9.657224
3660.000000,3,Task,-2.308042,2.319580,-4.925401,1.176667,9.351061,5.051766,-5.394288,10.133557
3664.000000,3,Task,1.296221,8.098488,-6.239623,0.125764,7.506982,3.823393,-3.327834,9.587511
3668.000000,3,Task,-0.474806,9.514988,-5.177895,1.843641,8.733970,-2.336806,-1.353571,6.924583
3672.000000,3,Task,6.105059,11.652952,-10.288212,-2.083411,1.420369,-7.436016,1.338309,4.858840
3676.000000,3,Task,2.263291,8.825903,-5.496409,0.897795,5.098310,-9.561905,0.535244,-0.921195
3680.000000,3,Task,-0.832199,7.921531,-6.359439,-5.722161,2.334465,-13.342842,-2.383594,-6.604921
3684.000000,3,Task,-1.016502,6.943558,-5.924461,-3.846817,0.620242,-11.406959,-8.062295,-10.421158
3688.000000,3,Task,-8.494008,2.912521,-0.728890,-7.922888,-3.789567,-10.855842,-3.816909,-5.301426
3692.000000,3,Task,-7.960789,3.329034,-3.969404,-8.163546,-0.881183,-7.367065,-3.173746,-7.461913
3696.000000,3,Task,-11.478389,0.754600,-9.718936,2.686932,6.507388,-6.352723,1.846402,-10.350459
3700.000000,3,Task,-5.836111,-7.253046,-10.591317,3.408672,8.608477,-8.348250,-3.422804,-9.092966
3704.000000,3,Task,0.023315,-5.215374,-15.678132,2.993513,5.496512,-4.489757,-4.427850,-7.022406
3708.000000,3,Task,0.416575,-7.289147,-15.143126,7.189472,5.067442,-2.660552,5.141141,-10.074341
3712.000000,3,Task,0.761387,1.621449,-16.836733,8.369013,4.245009,-4.773508,4.278059,-5.736799
3716.000000,3,Task,-0.494866,1.389508,-13.486796,-1.956802,-1.103511,-4.356494,9.009094,-7.416800
3720.000000,3,Task,3.880502,3.736606,-11.286714,1.884241,1.184945,-7.065140,11.513950,-4.367236
3724.000000,3,Task,3.882982,5.913941,-10.058177,-0.214542,0.801616,-4.757311,12.602193,-8.963471
3728.000000,3,Task,4.360700,-2.452769,-2.705322,-0.717731,-2.699940,-12.267934,6.558624,-11.234483
3732.000000,3,Task,2.506346,-2.639721,-4.009913,-4.527960,0.095110,-7.423258,4.334330,-7.993793
3736.000000,3,Task,-2.516048,-0.455509,-4.109463,-3.419737,-5.086160,-6.198008,6.352137,-9.283770
3740.000000,3,Task,-4.036388,-5.566766,2.201809,-7.801829,-8.005776,-3.951642,-1.949150,-6.628520
3744.000000,3,Task,-5.887534,-9.977656,3.867316,-4.265778,-3.061095,4.341994,-2.513996,-0.806455
3748.000000,3,Task,-10.347144,-9.029642,6.639124,-3.398275,-1.907638,9.570334,-0.466148,1.652362
3752.000000,3,Task,-9.105122,-10.057259,0.507196,2.858878,5.696223,12.600647,-2.755973,1.364695
3756.000000,3,Task,1.438517,-8.859160,-2.026910,6.940016,8.925238,9.397159,-7.566466,5.427671
3760.000000,3,Task,3.936995,-8.687900,-2.744154,9.761193,3.295873,3.575726,-12.108127,5.132355
3764.000000,3,Task,8.880022,-3.979778,-3.436439,8.579951,3.601271,5.933399,-11.016874,4.995074
3768.000000,3,Task,6.873918,-7.591552,0.474264,8.281800,-0.871847,6.139915,-12.749462,9.473519
3772.000000,3,Task,8.978431,-5.402702,3.346831,6.641422,-6.907003,6.533859,-7.493888,6.344042
3776.000000,3,Task,7.817576,-1.903235,2.311909,7.030687,-8.027307,-2.180595,-6.572278,4.673769
3780.000000,3,Task,8.083204,-2.955300,7.200530,3.857857,-8.821286,-0.000835,-10.980994,2.354955
3784.000000,3,Task,6.553209,-7.759935,10.357300,5.497961,-9.762513,-4.773967,-4.104834,-0.015847
3788.000000,3,Task,4.736297,-11.532507,4.011523,7.713489,-11.359767,-8.992317,-10.159707,-1.697384
3792.000000,3,Task,0.062218,-11.017723,0.968843,8.316402,-12.156692,-1.620019,-13.471886,-2.618992
3796.000000,3,Task,3.816752,-17.428149,2.600325,10.529392,-13.061365,-4.692151,-8.393878,-1.551860
3800.000000,3,Task,1.792835,-15.047616,-1.509819,10.451754,-11.575470,0.919448,-9.182803,-2.306455
3804.000000,3,Task,5.468143,-10.060080,2.492002,7.158859,-8.910061,-1.266945,-6.055904,2.873785
3808.000000,3,Task,9.459810,-6.760178,-4.924122,14.086878,-3.591090,1.804641,-3.318300,0.906122
3812.000000,3,Task,12.143756,-6.632792,-9.363992,16.976502,-7.343377,-4.210800,2.839128,4.587483
3816.000000,3,Task,16.344831,-8.594272,-10.285897,15.279875,-4.834745,-11.181403,5.994159,0.007956
3820.000000,3,Task,11.368932,-1.693405,-4.920268,8.683893,-4.700676,-15.002494,4.170541,-3.710805
3824.000000,3,Task,13.461596,0.261289,-6.361879,3.424136,-15.436719,-15.077383,6.672349,-1.091230
3828.000000,3,Task,9.883673,1.688462,-0.055244,-1.889423,-11.165627,-14.061633,6.883750,0.741665
3832.000000,3,Task,0.458403,2.218889,3.290585,-3.563758,-10.991467,-14.747414,8.748022,-0.679048
3836.000000,3,Task,-0.147719,1.807649,0.015322,-4.663578,-6.685241,-13.167213,9.516367,1.297236
3840.000000,3,Task,2.576921,2.927830,3.785126,-10.736906,-2.983168,-5.217490,6.991646,2.481618
3844.000000,3,Task,-2.170076,-1.033947,2.422826,-6.288121,3.081983,-7.211373,1.077343,0.754352
3848.000000,3,Task,-5.908724,-0.972757,-1.951583,-3.629278,2.492994,-2.292972,-1.617941,-0.529887
3852.000000,3,Task,-4.944916,-2.277089,-1.664504,-2.033938,4.920911,-0.843080,-2.289520,4.918465
3856.000000,3,Task,-8.846539,2.510325,-3.031906,-4.418941,6.170833,4.726672,-3.078516,6.586433
3860.000000,3,Task,-6.685017,2.958257,-4.349219,-3.737162,8.795181,4.979127,0.814727,4.923041
3864.000000,3,Task,-3.800380,10.758250,-6.635818,-3.636108,7.556183,1.339533,0.989638,5.513812
3868.000000,3,Task,2.880809,12.653421,-6.459439,-3.239685,8.218671,-2.343942,2.055260,9.587315
3872.000000,3,Task,-1.590194,9.159651,-2.898113,-1.943828,7.271999,-7.358326,-1.331693,1.607961
3876.000000,3,Task,-0.839850,4.345047,0.725984,-4.231997,1.609732,-9.941144,1.641043,-1.956818
3880.000000,3,Task,-1.179019,8.057939,1.184929,-6.459875,-4.223274,-7.264565,-2.655239,-6.949304
3884.000000,3,Task,-9.462244,7.306970,4.120110,-11.072753,-10.303741,-6.192722,-2.081194,-1.657808
3888.000000,3,Task,-14.284280,0.516133,3.339169,-9.791052,-2.979859,-3.377599,-2.347992,-4.769419
3892.000000,3,Task,-7.188983,-1.427846,4.718142,-7.985131,-2.036910,-0.865237,-1.395183,-6.106587
3896.000000,3,Task,-9.176362,-4.146476,-0.905534,-2.588745,-2.570742,3.709728,-1.098705,-4.325951
3900.000000,3,Task,-7.284101,-7.356438,-0.397093,1.512315,0.204209,0.757535,-2.282214,-3.819533
3904.000000,3,Task,-3.485768,-6.807991,-4.774374,3.844719,4.044754,4.059300,-2.769164,-9.937691
3908.000000,3,Task,-0.165367,-7.420711,-7.620744,6.118565,-3.201825,4.920116,3.279483,-1.291659
3912.000000,3,Task,-3.677234,-7.261251,-5.622141,6.200122,-1.264274,4.669963,5.580372,-3.008811
3916.000000,3,Task,0.684173,-1.672801,-1.354370,4.159755,-1.718585,2.170786,8.573945,-2.896404
3920.000000,3,Task,5.950357,1.933389,2.207496,-1.814618,-7.122847,4.003917,11.898894,4.674999
3924.000000,3,Task,8.843162,0.259994,5.718416,2.836287,-9.746433,0.498161,9.225064,0.528661
3928.000000,3,Task,8.008482,1.084697,8.852845,-1.010360,-7.903356,-2.378667,9.327584,-2.228626
3932.000000,3,Task,2.376295,-1.380800,7.754611,-0.175274,-9.638856,-4.070363,6.330658,2.827828
3936.000000,3,Task,1.553303,-1.214079,10.029955,-6.686570,-9.189970,-2.508538,-0.608481,-0.533247
3940.000000,3,Task,-8.424993,-3.366131,12.957641,-5.301923,-10.442003,6.000257,1.910177,1.289393
3944.000000,3,Task,-6.901370,-6.251817,13.743503,-6.856082,-7.959670,10.887975,-2.070307,9.206550
3948.000000,3,Task,-12.873194,-4.550950,15.343877,-7.638427,-1.116844,17.098604,-2.265897,8.383425
3952.000000,3,Task,-2.362146,-4.828115,8.627773,2.629844,-1.368453,14.549501,-5.108646,14.342833
3956.000000,3,Task,-0.426170,1.933539,7.609986,5.821353,6.133070,13.101131,-5.744957,12.179488
3960.000000,3,Task,5.926933,0.027468,1.077231,5.444577,4.234013,4.987893,-2.124848,12.498093
3964.000000,3,Task,2.494971,-2.429494,5.061200,5.568989,3.099075,9.017936,-12.079239,15.597352
3968.000000,3,Task,0.162928,3.173656,5.161040,2.539260,-3.376922,8.226038,-3.399480,12.369827
3972.000000,3,Task,3.149729,4.344496,3.462275,-2.046160,1.577477,6.771584,1.413690,15.021420
3976.000000,3,Task,0.645297,9.127163,9.435297,-7.680985,-2.997884,-4.363904,-4.754609,6.487126
3980.000000,3,Task,3.146437,9.417507,9.684526,-8.177117,-1.739800,-5.785129,-2.131263,6.334764
3984.000000,3,Task,1.488821,7.790447,11.974700,-7.201457,-5.823769,-2.971127,-0.573014,1.520926
3988.000000,3,Task,-3.347209,4.483481,7.288882,-0.535716,-4.552613,-4.022097,-3.461020,-0.797230
3992.000000,3,Task,-5.970393,-2.519100,1.061832,-5.014749,-2.444225,-6.560292,-4.035201,-2.419409
3996.000000,3,Task,-8.409789,0.052102,0.885474,-3.472751,-1.629263,-0.712008,-0.359150,-0.633993
4000.000000,3,Task,-7.870216,1.178126,-0.337485,-2.847844,0.706650,0.608108,-4.188103,0.457011
4004.000000,3,Task,-7.174579,2.575426,-2.878695,-1.266172,2.324072,1.437776,5.764120,-0.109322
4008.000000,3,Task,-2.070839,2.002423,-3.788163,-0.491206,5.169207,0.508575,9.654002,-0.101816
4012.000000,3,Task,-3.615243,6.053504,-6.247177,1.127527,7.315426,-2.746122,13.242687,0.568735
4016.000000,3,Task,-1.688206,9.262556,-9.074254,6.613268,6.195277,-7.223182,13.811774,-1.476117
4020.000000,3,Task,1.314656,12.358595,-10.571811,-2.762872,2.831681,-11.486953,15.698903,-9.063368
4024.000000,3,Task,-2.002406,10.118809,-3.681385,-2.124836,-0.795301,-4.371459,15.379345,-8.148321
4028.000000,3,Task,-6.591414,12.478390,0.157244,-12.582891,0.776695,-2.883704,13.311298,-7.344274
